config_name,config_label,seed,L,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,mean_abs_grad
local_and_residual,Local cost + residual,1,1,3.5967338813252088,0.0,6.229725823759671,0.0,14.386935525300835,5,4,0.8612489586335552
local_and_residual,Local cost + residual,2,1,35.552931169452165,0.0,61.57948314349033,0.0,142.21172467780866,5,4,0.9907886691164313
local_and_residual,Local cost + residual,3,1,134.60190758770148,0.0,233.13734273758976,0.0,538.4076303508059,5,4,0.9993136156077103
local_and_residual,Local cost + residual,4,1,0.7970859629382782,0.0,1.3805933858090609,0.0,3.1883438517531126,5,4,0.8142226078793356
local_and_residual,Local cost + residual,5,1,29.341886168428225,5.313293750447229e-15,50.82163763362017,0.0,117.3675446737129,5,4,0.9868922946741512
local_and_residual,Local cost + residual,6,1,16.842101149053562,0.0,29.17137489637494,0.0,67.36840459621425,5,4,0.9666276732131983
local_and_residual,Local cost + residual,7,1,8.42591794163249,3.299831021039734e-14,14.594117975313607,0.0,33.703671766529894,5,4,0.920371455988801
local_and_residual,Local cost + residual,8,1,0.8956870238474248,0.0,1.5513754329838962,0.0,3.5827480953896993,5,4,0.8159713660984806
local_and_residual,Local cost + residual,9,1,47.465627340857225,0.0,82.21287816749515,0.0,189.8625093634289,5,4,0.9946724947000647
local_and_residual,Local cost + residual,10,1,41.05263552093026,0.0,71.10525050685803,0.0,164.21054208372104,5,4,0.9929716446947126
local_and_residual,Local cost + residual,11,1,0.05072917381140482,0.0,0.08786550646734566,0.0,0.20291669524561928,5,4,0.8009074617074997
local_and_residual,Local cost + residual,12,1,3.8866118371563028,0.0,6.731809171253333,0.0,15.546447348625211,5,4,0.8656709324222689
local_and_residual,Local cost + residual,13,1,14.357174731355421,0.0,24.867356087851636,0.0,57.428698925421685,5,4,0.9577977196214634
local_and_residual,Local cost + residual,14,1,13.352203514682438,0.0,23.12669488042972,0.0,53.40881405872975,5,4,0.9533416368045531
local_and_residual,Local cost + residual,15,1,25.47658023437782,0.0,44.126731369047405,0.0,101.90632093751128,5,4,0.9831407114875674
local_and_residual,Local cost + residual,16,1,5.197358213326432,0.0,9.002088490616785,0.0,20.78943285330573,5,4,0.8843088079908312
local_and_residual,Local cost + residual,17,1,17.85780493317882,0.0,30.930625455919856,0.0,71.43121973271528,5,4,0.9695176457523264
local_and_residual,Local cost + residual,18,1,53.84244579722414,0.0,93.25785172456557,0.0,215.36978318889655,5,4,0.9958227917040808
local_and_residual,Local cost + residual,19,1,5.61995585746972,0.0,9.734049081431872,0.0,22.47982342987888,5,4,0.8898233693619652
local_and_residual,Local cost + residual,20,1,2.7849157639208886,0.0,4.823615597910472,0.0,11.139663055683554,5,4,0.8483409720843319
local_and_residual,Local cost + residual,21,1,8.768060047014727,0.0,15.186725485244265,0.0,35.072240188058906,5,4,0.9234207186670821
local_and_residual,Local cost + residual,22,1,33.89815983953891,0.0,58.71333512517226,0.0,135.59263935815565,5,4,0.9899358201867962
local_and_residual,Local cost + residual,23,1,13.769656642186408,0.0,23.849744907045125,0.0,55.078626568745634,5,4,0.9552642144072081
local_and_residual,Local cost + residual,24,1,7.579955902859003,0.0,13.128868742883414,0.0,30.31982361143601,5,4,0.9122323145862833
local_and_residual,Local cost + residual,25,1,0.02191992074435455,0.0,0.03796641642710508,0.0,0.0876796829774182,5,4,0.8003921147091493
local_and_residual,Local cost + residual,26,1,113.69549374176982,0.0,196.92637175237465,0.0,454.7819749670793,5,4,0.9990399636345402
local_and_residual,Local cost + residual,27,1,26.373601372499316,0.0,45.680417555737094,0.0,105.49440548999726,5,4,0.984137587778023
local_and_residual,Local cost + residual,28,1,9.870167980360227,0.0,17.095632421223407,0.0,39.48067192144091,5,4,0.932363246487499
local_and_residual,Local cost + residual,29,1,0.4443635226687829,2.5004293011546947e-13,0.7696601982923277,0.0,1.7774540906746314,5,4,0.80794274535849
local_and_residual,Local cost + residual,30,1,5.337894665669388,0.0,9.245504766390265,0.0,21.351578662677554,5,4,0.8861698900754668
local_and_residual,Local cost + residual,31,1,5.063200216383045,0.0,8.769720023669167,0.0,20.25280086553218,5,4,0.8825069844945567
local_and_residual,Local cost + residual,32,1,5.453648602956435,0.0,9.445996466947575,0.0,21.81459441182574,5,4,0.8876824440958444
local_and_residual,Local cost + residual,33,1,5.132179086969719,0.0,8.889194932174005,0.0,20.528716347878877,5,4,0.8834364835061693
local_and_residual,Local cost + residual,34,1,11.584178606176811,0.0,20.064385909850657,0.0,46.336714424707246,5,4,0.9439075050642678
local_and_residual,Local cost + residual,35,1,2.983552340452383,1.9256813519433122e-14,5.167664240704541,0.0,11.934209361809494,5,4,0.8515668732159039
local_and_residual,Local cost + residual,36,1,8.313783724796858,0.0,14.399895814487387,0.0,33.25513489918743,5,4,0.9193423803187478
