task,task_label,n_qubits,config_id,config_name,config_label,seed,L,residual_reduction,mean_snr,median_snr,std_snr,min_snr,max_snr,n_params,n_finite_params,n_deterministic_params,deterministic_labels,mean_abs_grad
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),35,3,sum,4.217439805582125,2.3568786990954846,3.8932862347800796,0.2624438209169246,15.38522877105902,30,30,0,,0.2889964908495275
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),36,3,sum,5.10416555028492,4.498361357568172,3.9756736887100694,0.23458941260370086,16.71241520846513,30,30,0,,0.3944991728301455
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),37,3,sum,5.463834146722059,5.1020099251275735,3.844709001001368,0.17984104009540516,16.317415625696054,30,30,0,,0.33742217200138575
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),38,3,sum,5.215418935759187,4.3435823763805175,4.358343656483205,0.22434119702014862,14.21329274049172,30,30,0,,0.33295043538369584
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),39,3,sum,5.636863339065767,3.8426272014169767,5.0081561392383325,0.033960590420994,20.082828278460294,30,30,0,,0.38774697209919723
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),40,3,sum,5.361319851590573,3.627599527735919,4.828840165700655,0.1733451251383128,17.497849647412227,30,30,0,,0.35525170520638366
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),41,3,sum,5.873755895011985,5.038938613232068,4.347960910975509,1.1780546651084716,19.394766023926653,30,30,0,,0.4071182258033865
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),42,3,sum,5.109489841884966,4.9521860157317,3.0432523340882094,0.4350606431383049,11.1584406246673,30,30,0,,0.2940428295612972
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),43,3,sum,5.706028887249966,3.3331151682957136,5.740885764875373,0.03427282326384163,22.889151853265382,30,30,0,,0.4236322187459702
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),44,3,sum,6.50352594624193,5.2678956452997125,5.576174053875465,0.16214695485005506,22.996372146235704,30,30,0,,0.4477611142090474
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),45,3,sum,5.957363285233574,5.409684177936109,3.4475438440893744,0.19476683167197306,13.715163193166282,30,30,0,,0.4529930245431052
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),46,3,sum,4.692478878314838,3.5205198484254208,4.8945845898065,0.07173389631792558,20.785234789818936,30,30,0,,0.2829680371581951
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),47,3,sum,5.246450279519465,3.0587170188386494,6.30684355796874,0.18689782592085669,26.297704906020765,30,30,0,,0.39227456589343634
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),48,3,sum,6.321761705218426,5.690608832929081,4.967159420511898,0.12528689697028997,17.406236774414868,30,30,0,,0.4107273001119694
tfim_h0.5,"TFIM (J=1, h=0.5)",10,1,baseline,Baseline (HEA),49,3,sum,4.478394039785815,3.9174916585086526,3.136865892827777,0.046655662703165755,10.535270027398731,30,30,0,,0.29074450000353486
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,0,3,sum,7.78729997343751,6.0722576012819545,5.750595547952835,0.03362405254906944,23.142004916646986,30,30,0,,0.515326801970952
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,1,3,sum,6.782491582711446,5.311390803154642,4.8349841121592325,0.3251744901606799,17.018174176033483,30,30,0,,0.43839053589226123
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,2,3,sum,6.833366347749967,5.691015658955564,5.113414608882915,0.12793413096351566,20.0585707492665,30,30,0,,0.47111196439422226
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,3,3,sum,6.7293398468670285,4.935505927772064,5.172869965818495,0.9230900207720699,17.71467744414228,30,30,0,,0.4358364235367291
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,4,3,sum,7.152451682667197,6.054924919519252,5.090460783104595,0.2845079723003379,18.548652672203158,30,30,0,,0.45276419098667
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,5,3,sum,6.621496970672524,5.420092349808089,5.544199036315204,0.05529263034766979,21.75390819730594,30,30,0,,0.399420475887731
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,6,3,sum,7.378797675250993,5.3429635319214475,6.3123980060017795,0.07524132553818987,26.207374363118277,30,30,0,,0.42869409628876
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,7,3,sum,7.289615623732723,4.991850579521839,5.777325557825999,0.34431931945116306,18.764636905205723,30,30,0,,0.5260589910945849
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,8,3,sum,7.270664377686634,6.079268463450159,5.066189760164461,0.1519706748668407,20.252659693103503,30,30,0,,0.5068895092813624
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,9,3,sum,8.710182198160648,8.915795422724663,6.323914212169691,0.23307517206873196,23.068533693173336,30,30,0,,0.618552831811095
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,10,3,sum,7.400223518279074,6.557941235266359,5.564249016978255,0.06953594931068777,19.07146540325263,30,30,0,,0.4458516918384831
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,11,3,sum,7.458802150463035,5.023632703714636,7.085607935501029,0.30802234113228005,29.009355571434938,30,30,0,,0.500750389734056
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,12,3,sum,8.86613250217053,7.282507693331459,5.863590223233801,1.1408004275396726,22.558199644482585,30,30,0,,0.5920761768285163
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,13,3,sum,7.194029832179477,5.693477442459125,5.7170973826640425,0.4439612782965194,22.34859758595101,30,30,0,,0.4726536985001271
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,14,3,sum,7.6375787368790755,6.66809442959368,4.8177396504612675,0.9571460372550253,17.595596002287465,30,30,0,,0.5828182774931868
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,15,3,sum,7.3586890058277765,6.9157465280511365,5.060546988092421,0.10344024541390179,17.168894654595793,30,30,0,,0.4699099944906028
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,16,3,sum,7.948370393816194,7.33291011856194,4.859502704508941,0.5513325690044928,21.91206257695523,30,30,0,,0.4493253783974814
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,17,3,sum,7.053428009553727,6.8626404679130335,3.656531500807368,1.1376795174152723,15.057931175783319,30,30,0,,0.5378596254398506
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,18,3,sum,6.28132846672357,4.288268297708383,5.318004329109259,0.2324251163336147,22.403319095052314,30,30,0,,0.3742077146231742
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,19,3,sum,7.312785012831502,6.500389700144856,5.070660891312567,2.3976320215599025,26.883189776587486,30,30,0,,0.5056131570663783
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,20,3,sum,5.557400264598232,4.376352114154422,4.808749007795717,0.4005077432516013,20.092949033233037,30,30,0,,0.3693987073056183
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,21,3,sum,8.064178756234051,6.70301523573589,6.756020563287905,0.3474599400977907,27.08189659688071,30,30,0,,0.5163067609188317
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,22,3,sum,7.8710560854898635,5.097957686903285,7.941712099118372,1.1158909294404558,33.34607909718414,30,30,0,,0.5309788595914892
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,23,3,sum,7.715777767040615,7.697813085659027,5.125623706559193,0.15030052004551156,18.13547566215544,30,30,0,,0.5117597189001064
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,24,3,sum,6.960249205879209,6.441845693434692,5.139513879238768,0.6983923595935314,21.319379283854975,30,30,0,,0.4264100137741825
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,25,3,sum,6.399961935374672,6.412596899884841,4.245299518114414,0.34161952062652273,16.581607898508423,30,30,0,,0.35825553434536245
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,26,3,sum,7.4515337144867795,7.264705706261338,6.172789198624768,0.2673830493945432,29.23268825241637,30,30,0,,0.528226736339064
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,27,3,sum,8.008111057028612,6.431516504500477,4.9213419316909235,0.174127055015693,16.32846840129418,30,30,0,,0.5068882437590189
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,28,3,sum,6.414134355073909,5.147265983602122,5.944686621570981,0.03966912325785696,30.801045477962102,30,30,0,,0.47670991016409364
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,29,3,sum,7.256991652187585,6.074751958584143,4.037031668421533,0.8078559617802297,17.746937345225213,30,30,0,,0.45220334173215637
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,30,3,sum,5.916248516213105,4.546298406808161,4.070390157448454,0.2527771716290043,18.395866708421533,30,30,0,,0.3869935551162046
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,31,3,sum,6.90366246648218,4.461798200671784,6.815319506991242,0.049469287575824236,23.4628733724851,30,30,0,,0.4746418023093323
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,32,3,sum,6.520930578519365,6.277693872690578,4.231071633751993,0.3524111928048383,14.6719072330445,30,30,0,,0.4800902121388317
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,33,3,sum,6.4185158198753784,4.388510962064026,5.600922238599556,0.20634002859614228,25.19506185801741,30,30,0,,0.4777199168307714
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,34,3,sum,8.540941670926667,9.15956988205918,4.931824775385834,0.1525971814515491,18.908718987906497,30,30,0,,0.5611894772137568
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,35,3,sum,5.93327675049557,4.147831850142947,5.026922017329768,0.793108670894166,23.761214753520562,30,30,0,,0.3775481618637903
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,36,3,sum,7.30112539067304,6.8811676896198595,4.36214542389733,0.08592267415235318,17.637508948178297,30,30,0,,0.5115476257644203
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,37,3,sum,6.280628828965136,6.174356838515728,4.790951271148567,0.018083584411504722,18.090292312426172,30,30,0,,0.3690701982936226
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,38,3,sum,7.230767259136933,6.439730016751865,4.600900652676901,1.2607227609660117,16.21321588721787,30,30,0,,0.4782735281492357
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,39,3,sum,10.117477439750441,9.29337034161367,7.812329333323146,0.10689358324944098,31.367465671806176,30,30,0,,0.5913959850888298
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,40,3,sum,8.933554488046811,7.149267337557804,6.142584665848538,0.2029683858413128,19.67020319864122,30,30,0,,0.609475406111931
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,41,3,sum,8.14344010201335,6.024676318581742,6.903454520535711,0.033787359126138124,25.505225451612585,30,30,0,,0.6155760411510548
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,42,3,sum,6.171928833494872,5.408755989355063,4.8535677787778,0.06006241381337888,21.088185408807227,30,30,0,,0.39259692139354563
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,43,3,sum,7.962558796342194,6.112565322787223,6.278119259414832,0.46051952700522736,23.41988648615591,30,30,0,,0.534420461287733
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,44,3,sum,5.482171585305875,3.5248594734324357,4.816288330314324,0.021821260753963685,15.97995007939769,30,30,0,,0.3948713216474093
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,45,3,sum,7.581084665582116,5.707731475631316,5.1432696992376945,1.820330807281072,19.66582829821867,30,30,0,,0.5501266800875865
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,46,3,sum,8.84505827669406,8.832888012225968,5.983437604678786,0.6902485111963733,20.44945559710429,30,30,0,,0.6437230675934428
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,47,3,sum,7.452860039498109,5.54140342816426,5.755351418109534,0.9822925352566708,17.78141431494754,30,30,0,,0.42523083427629865
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,48,3,sum,7.849944397092404,6.947889131972198,4.953974027931876,1.1957717863241373,18.21349816859724,30,30,0,,0.524104236607006
tfim_h0.5,"TFIM (J=1, h=0.5)",10,2,entanglement_only,Constrained entanglement only,49,3,sum,5.520076758830729,2.0511865419040727,6.245076733221565,0.34107017316164173,26.27978459652882,30,30,0,,0.36520750770950905
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,0,3,sum,2.8652113372839634,1.8662893089716302e-15,8.901845313368478,0.0,44.38629366053867,30,30,0,,0.05247045616259655
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,1,3,sum,2.1440577162813153,2.331777625353548e-15,4.655045974153049,1.5545184169023653e-16,21.143484888393232,30,30,0,,0.0457917707240412
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,2,3,sum,3.758803777072358,2.871112541845734e-15,9.718663820364757,0.0,36.68335767510971,30,30,0,,0.06864720826963416
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,3,3,sum,6.114598644419701,1.8685807330619024e-15,19.234965746885035,0.0,93.62198905899564,30,30,0,,0.08062556045328503
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,4,3,sum,2.0498499017962204,3.799887934550522e-15,5.688963950247631,0.0,28.519553809605476,30,30,0,,0.039488630122291736
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,5,3,sum,6.646496073130598,1.305438618351416e-15,24.840714834500865,0.0,123.38196978599638,30,30,0,,0.06508713558926174
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,6,3,sum,3.7691845791320797,6.3436354965866595e-15,7.360725188158109,0.0,27.23850745586888,30,30,0,,0.07362013270412267
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,7,3,sum,6.075776730316407,1.8938744616435784e-15,15.7619990922055,0.0,78.09594476624673,30,30,0,,0.09589833899460341
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,8,3,sum,3.8336140269587893,3.2589239708807934e-15,9.02798086245472,0.0,27.66857770303577,30,30,0,,0.07069323685672053
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,9,3,sum,2.2266130243097333,1.111116446387128e-14,4.005366212801342,0.0,12.983310722346076,30,30,0,,0.043105717768550766
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,10,3,sum,4.329078360868446,2.5979371858920765e-15,8.00054887967583,0.0,25.186818585573903,30,30,0,,0.08752989822152576
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,11,3,sum,3.388428173444013,1.253757781084302e-15,10.574253531941476,0.0,46.738058862391206,30,30,0,,0.05827558407241776
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,12,3,sum,2.975096670750822,4.241654651847436e-15,6.535278756437042,0.0,26.732383153712743,30,30,0,,0.053276207955477
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,13,3,sum,6.346307209015197,1.2871610013338666e-15,13.367183856427648,0.0,50.07415201762791,30,30,0,,0.10926682530638931
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,14,3,sum,4.08162928637655,1.7869021653841022e-15,7.926987916734219,0.0,30.650815370613092,30,30,0,,0.0815081718425485
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,15,3,sum,3.765622844482373,2.8386302489273236e-15,7.654083885022338,0.0,30.257155718917506,30,30,0,,0.07428600274355084
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,16,3,sum,2.5383958505240747,6.1443842672376125e-15,5.71296385751475,0.0,26.083927018592064,30,30,0,,0.048843528964420076
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,17,3,sum,2.5481057415703323,1.2629873638902992e-15,6.270004476826862,0.0,26.76347728734468,30,30,0,,0.05198684284467631
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,18,3,sum,4.6072535126851255,4.277297948868753e-15,9.806750957100405,0.0,43.11501354768906,30,30,0,,0.08735379578742615
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,19,3,sum,2.6538158027958976,7.841714392937956e-15,6.370374598551353,0.0,30.79313828821053,30,30,0,,0.05179626552741845
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,20,3,sum,1.5541122170352966,9.348453862848436e-15,3.690898540091935,0.0,15.846691947105125,30,30,0,,0.029880732445789784
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,21,3,sum,3.481262433709013,2.7317669302712147e-15,7.13776685554076,0.0,25.072735995190808,30,30,0,,0.06998233993729362
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,22,3,sum,1.4823304408256346,6.779679557857436e-15,4.321047026969591,0.0,23.27565411931031,30,30,0,,0.028954764687039815
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,23,3,sum,2.601158573952183,3.634654969113073e-15,5.198644617138856,0.0,17.871856108018942,30,30,0,,0.05181292818569164
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,24,3,sum,3.799178652180181,1.4072477448245528e-15,8.40143192370233,0.0,35.222801102712396,30,30,0,,0.07464917311054839
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,25,3,sum,4.0116494060962165,1.3013435781249846e-15,7.560824412393235,0.0,27.966665209297116,30,30,0,,0.081357340122862
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,26,3,sum,5.516677288997676,1.2442399336726343e-15,12.520306466077743,0.0,44.4155105406966,30,30,0,,0.0964993120795528
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,27,3,sum,4.83668157506652,2.0643532979141404e-15,13.025242759115317,0.0,66.67142005396681,30,30,0,,0.0780264315749784
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,28,3,sum,4.7492299095056465,2.790645061217158e-15,15.093120881943403,0.0,71.20993073797335,30,30,0,,0.06924670953109603
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,29,3,sum,4.897689791745871,1.4752736304486283e-15,11.33137088786299,0.0,40.08925776210504,30,30,0,,0.08909930639654963
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,30,3,sum,3.3189056343278,3.1949467857163478e-15,6.50129042022662,0.0,25.006699319674233,30,30,0,,0.06618131972523073
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,31,3,sum,3.171442926892055,6.945638502669748e-15,8.744182686388536,0.0,38.061955042433205,30,30,0,,0.059053818823273936
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,32,3,sum,3.172438965210757,6.663699381632107e-15,8.378593464842286,0.0,34.4747112421765,30,30,0,,0.05867945865736043
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,33,3,sum,3.491039447778657,2.6381054016567276e-15,9.024800588078353,1.5518267068568986e-16,46.38527356721804,30,30,0,,0.0658541297268698
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,34,3,sum,5.502562046145527,1.9218505061084905e-15,15.311765793265497,0.0,69.82118409055231,30,30,0,,0.08444339168883115
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,35,3,sum,2.941473181470051,1.0922639222754076e-15,7.684910662937291,0.0,38.961613635997765,30,30,0,,0.05736664008382491
tfim_h0.5,"TFIM (J=1, h=0.5)",10,3,local_cost_only,Local cost function only,36,3,sum,4.031087820671883,1.600946027771171e-15,8.591876474280676,0.0,35.68664966007236,30,30,0,,0.07779210549487793
