configuration_id,depth,budget,median_SNR_est,iqr_SNR_est,rms_SNR_est,fraction_SNR_est_geq_1,fraction_ci_excludes_zero,median_SNR_exact,median_absolute_bias,iqr_absolute_bias,sign_agreement_fraction,rms_exact_gradient_magnitude,exact_gradient_landscape_variance_across_inits,final_tfim_energy_mean,global_fidelity_mean,mean_entanglement_entropy,mean_purity,n_matched_observations,total_circuit_evaluations_mean
4,1,1000,1.0226766752870984,2.2106936189148843,3.5241154960825116,0.5078534031413613,0.755,1.0024023035093819,0.0008917598606227613,0.001826278827403628,0.91,0.0692260798908368,0.0018514884565214663,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,1000.0
4,1,2000,1.317268646620954,3.0494024321820565,4.9631521575032185,0.612565445026178,0.8125,1.369243954710377,0.0005470411657645391,0.0012309203799071619,0.925,0.0692260798908368,0.0018514884565214663,0.13435544892917903,0.046720832118519864,0.8139454004718933,0.6437681018293685,400,2000.0
4,2,250,0.38443881153414916,0.7920905620303311,1.187943294726394,0.2349869451697128,0.5075,0.37528240806104185,0.0027980672993686354,0.0067599323068496,0.81,0.078852194335134,0.0019744171618856178,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,250.0
4,2,500,0.5547943169473817,1.127695022622109,1.6677195796731525,0.3237597911227154,0.59125,0.5399118900832606,0.0019918172526119573,0.004464197171024511,0.835,0.078852194335134,0.0019744171618856178,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,500.0
4,2,1000,0.7968156265218197,1.69949143853612,2.375126594401468,0.43350383631713557,0.65875,0.7923153738820419,0.0012987961549000837,0.0030585972027335844,0.8725,0.078852194335134,0.0019744171618856178,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,1000.0
4,2,2000,1.0640108078811867,2.4745074804786724,3.4077263865510536,0.5153452685421995,0.695,1.0692866274683521,0.000853566940910197,0.002134823136340899,0.89625,0.078852194335134,0.0019744171618856178,-0.13630277378988237,0.0817185084866797,0.8122038363968308,0.6437683767894843,800,2000.0
4,3,250,0.2672853035402955,0.3975830490254637,0.7300788139494214,0.10407632263660017,0.4125,0.23675633602417367,0.0038776379500409467,0.009396712748650404,0.7858333333333334,0.08166708289186646,0.002155639333102442,-0.13263436194631392,0.07455673085616524,0.7776836355019668,0.6629089528593417,1200,250.0
4,3,500,0.3856396617542712,0.6583687550564835,1.077657641250407,0.20394173093401885,0.5158333333333334,0.33895146954092203,0.0027179722300758455,0.0060777108346495076,0.815,0.08166708289186646,0.002155639333102442,-0.13263436194631392,0.07455673085616524,0.7776836355019668,0.6629089528593417,1200,500.0
4,3,1000,0.5211605161524361,0.9800042324763494,1.508601990643985,0.29541595925297115,0.6125,0.493534182365396,0.0015021453728076045,0.0042857347219923455,0.8575,0.08166708289186646,0.002155639333102442,-0.13263436194631392,0.07455673085616524,0.7776836355019668,0.6629089528593417,1200,1000.0
4,3,2000,0.7600837116673402,1.4052828328662157,2.117561153507726,0.41206457094307564,0.6666666666666666,0.7502075657584051,0.001087025751630301,0.0028161424978399093,0.8958333333333334,0.08166708289186646,0.002155639333102442,-0.13263436194631392,0.07455673085616524,0.7776836355019668,0.6629089528593417,1200,2000.0
